,V1 SMA50/200 raw,V1 SMA50/200 ADJ,V2 Donchian raw,V2 Donchian ADJ,V3 vol-adj mom raw,V3 vol-adj mom ADJ,EW buy&hold ADJ
2000-02-24,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.018072717435167102
2000-02-25,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.029208188043498635
2000-02-28,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.02863054846745387
2000-02-29,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.01743152582400383
2000-03-01,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.01229692327782032
2000-03-02,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.007498840282728607
2000-03-03,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00528897641465807
2000-03-06,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.008137866735629589
2000-03-07,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.012638319418250592
2000-03-08,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00010280298314989118
2000-03-09,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.0027595373240549663
2000-03-10,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.0004677690280946279
2000-03-13,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.018470280903029247
2000-03-14,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.029404276206818257
2000-03-15,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.0008624811523616113
2000-03-16,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.02461798257518425
2000-03-17,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.007945276425372533
2000-03-20,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.02763591510743137
2000-03-21,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.009759279932861891
2000-03-22,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.014471654559909213
2000-03-23,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.001346168403508743
2000-03-24,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.001495546967605582
2000-03-27,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.008148692911471172
2000-03-28,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.0008438159417179903
2000-03-29,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.00216215954244638
2000-03-30,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00985210614113739
2000-03-31,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.03228210164475113
2000-04-03,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.007082706547497891
2000-04-04,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.018470137521513292
2000-04-05,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.02634823506017795
2000-04-06,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.009865007142575394
2000-04-07,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.012285409478922944
2000-04-10,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.017571477591827773
2000-04-11,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.008652724305610409
2000-04-12,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.007360319494518169
2000-04-13,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.013217744583637819
2000-04-14,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.00535738661019271
2000-04-17,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.01825040119886493
2000-04-18,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.0012326062928582236
2000-04-19,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.013280713062329069
2000-04-20,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.012835091081527621
2000-04-24,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.02355319823096127
2000-04-25,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.006161296667386113
2000-04-26,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.011736671374036462
2000-04-27,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.006864938292967654
2000-04-28,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.08036767088944648
2000-05-01,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.1587693357258562
2000-05-02,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.016151732155608296
2000-05-03,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.02367674745667655
2000-05-04,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.022645813226061556
2000-05-05,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.004378587131903128
2000-05-08,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.0092889670632
2000-05-09,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.0052043753823997445
2000-05-10,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.0012417406829048523
2000-05-11,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.0028435535687183324
2000-05-12,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.01027979034164885
2000-05-15,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00932559496251371
2000-05-16,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.01821352560947002
2000-05-17,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.007563444756929566
2000-05-18,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.0011413610261819702
2000-05-19,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.04493127633578845
2000-05-22,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.04165740429335588
2000-05-23,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.0037420351063065897
2000-05-24,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.0017529838908160898
2000-05-25,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.0002480820717840449
2000-05-26,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.0027541373686518038
2000-05-30,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.0012094408083435258
2000-05-31,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.04680842093469375
2000-06-01,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.023474117649688687
2000-06-02,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.028072353252547012
2000-06-05,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.02032743918203613
2000-06-06,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.013336579767567266
2000-06-07,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.01666265261704617
2000-06-08,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.003725844398066596
2000-06-09,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.019841239360228503
2000-06-12,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.008693573480020995
2000-06-13,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.011409884164486388
2000-06-14,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.0002870203606019473
2000-06-15,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.02668254374426301
2000-06-16,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.02468678001254484
2000-06-19,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.021475920882625378
2000-06-20,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00416467502638222
2000-06-21,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.014521328059035851
2000-06-22,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.001757115091472289
2000-06-23,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.0038327521995464684
2000-06-26,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.005070205550652224
2000-06-27,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.01278055308318619
2000-06-28,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.005595220740398826
2000-06-29,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.024445697821960634
2000-06-30,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.047228982636767135
2000-07-03,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.008450847258189304
2000-07-05,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.03062655399263407
2000-07-06,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.00536398628831754
2000-07-07,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.022745295171910946
2000-07-10,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.018434271460810926
2000-07-11,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.04590917275546761
2000-07-12,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.016817203562305795
2000-07-13,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.0554649965722445
2000-07-14,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.051955432956197777
2000-07-17,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.07806539973637376
2000-07-18,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.05412888699829697
2000-07-19,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.008073384751503671
2000-07-20,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.01403457132924562
2000-07-21,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.0020011188892748
2000-07-24,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.03716708400921822
2000-07-25,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,0.00024087302268497527,-0.0011347538243309417
2000-07-26,0.00024087302268497527,0.00024087302268497527,0.003824527026173258,0.003774848500692392,0.00024087302268497527,0.00024087302268497527,0.004643285851967172
2000-07-27,0.00024087302268497527,0.00024087302268497527,0.004414550830309667,0.004360653569415845,0.00024087302268497527,0.00024087302268497527,0.0038135824899620634
2000-07-28,0.00024087302268497527,0.00024087302268497527,0.0027301020915016295,0.0026762048306078075,0.00024087302268497527,0.00024087302268497527,0.007871782006624844
2000-07-31,0.00024087302268497527,0.00024087302268497527,-0.011069800976825911,-0.011123698237719734,0.00024087302268497527,0.00024087302268497527,-0.016696952379919545
2000-08-01,0.00024087302268497527,0.00024087302268497527,-0.0010228373156914664,-0.0010767345765852884,0.00024087302268497527,0.00024087302268497527,-0.003560994377757521
2000-08-02,0.00024087302268497527,0.00024087302268497527,0.010807076261712545,0.010753179000818722,0.00024087302268497527,0.00024087302268497527,0.013420660446088842
2000-08-03,0.00024087302268497527,0.00024087302268497527,0.006434870494115763,0.006380973233221941,0.00024087302268497527,0.00024087302268497527,-0.0006977542650056402
2000-08-04,0.00024087302268497527,0.00024087302268497527,-0.005697971843285599,-0.005751869104179421,0.00024087302268497527,0.00024087302268497527,-0.014490705982586134
2000-08-07,0.00024087302268497527,0.00024087302268497527,-0.0067653812715335,-0.006819278532427322,0.00024087302268497527,0.00024087302268497527,-0.012313989783531171
2000-08-08,0.00024087302268497527,0.00024087302268497527,0.004940967686024899,0.004887070425131077,0.00024087302268497527,0.00024087302268497527,0.005243030585378129
2000-08-09,0.00024087302268497527,0.00024087302268497527,-0.002391018016771379,-0.002444915277665201,0.00024087302268497527,0.00024087302268497527,-0.0181284982630217
2000-08-10,0.00024087302268497527,0.00024087302268497527,-0.004070231462387908,-0.00412412872328173,0.00024087302268497527,0.00024087302268497527,-0.005287559123809061
2000-08-11,0.00024087302268497527,0.00024087302268497527,0.0059427508140343695,0.005888853553140548,0.00024087302268497527,0.00024087302268497527,0.0063801949445871755
2000-08-14,0.00024087302268497527,0.00024087302268497527,0.0029959886750903,0.002942091414196478,0.00024087302268497527,0.00024087302268497527,0.00014523711429593664
2000-08-15,0.00024087302268497527,0.00024087302268497527,-0.0023743356375480694,-0.0024282328984418914,0.00024087302268497527,0.00024087302268497527,-0.0013070883527320945
2000-08-16,0.00024087302268497527,0.00024087302268497527,0.0011171528881653622,0.0010632556272715402,0.00024087302268497527,0.00024087302268497527,0.006798622109159197
2000-08-17,0.00024087302268497527,0.00024087302268497527,-0.004260175146026246,-0.004314072406920068,0.00024087302268497527,0.00024087302268497527,-0.007963395861728024
2000-08-18,0.00024087302268497527,0.00024087302268497527,0.004698562618746604,0.004644665357852782,0.00024087302268497527,0.00024087302268497527,0.0013820967836211777
2000-08-21,0.00024126983824230376,0.00024126983824230376,0.00017936507709442624,0.00012546781620060427,0.00024126983824230376,0.00024126983824230376,-0.0072045457589074895
2000-08-22,0.00024126983824230376,0.00024126983824230376,-0.0016897920521604405,-0.0017436893130542627,0.00024126983824230376,0.00024126983824230376,-0.006026205050200951
2000-08-23,0.00024166667272174168,0.00024166667272174168,-0.0031160139644517064,-0.0031699112253455283,0.00024166667272174168,0.00024166667272174168,-0.013038709336463053
2000-08-24,0.00024166667272174168,0.00024166667272174168,-0.002682930111946889,-0.002736827372840711,0.00024166667272174168,0.00024166667272174168,0.010056040768658065
2000-08-25,0.0002424603227585081,0.0002424603227585081,0.01128064532926141,0.011226748068367588,0.0002424603227585081,0.0002424603227585081,0.012563855468673574
2000-08-28,0.0002432539727952745,0.0002432539727952745,-0.0002812425857024632,-0.0003351398465962852,0.0002432539727952745,0.0002432539727952745,0.002172021975385812
2000-08-29,0.0002428571383158366,0.0002428571383158366,-0.0014398298011439315,-0.0014937270620377534,0.0002428571383158366,0.0002428571383158366,0.007902061963816615
2000-08-30,0.0002428571383158366,0.0002428571383158366,0.000879546417140221,0.000825649156246399,0.0002428571383158366,0.0002428571383158366,-0.0038514946804914453
2000-08-31,0.0002424603227585081,0.0002424603227585081,-0.004466577677799835,-0.004520474938693657,0.0002424603227585081,0.0002424603227585081,0.0028723973466959216
2000-09-01,0.00024126983824230376,0.00024126983824230376,0.006334650703895547,0.006280753443001725,0.00024126983824230376,0.00024126983824230376,0.006200435302228055
2000-09-05,0.00024047618820553736,0.00024047618820553736,-0.00883230688520881,-0.008886204146102633,0.00024047618820553736,0.00024047618820553736,-0.0010360307389674869
2000-09-06,0.000238492072574676,0.000238492072574676,-0.0010211887474411707,-0.0010750860083349927,0.000238492072574676,0.000238492072574676,0.010650155531994965
2000-09-07,0.0002380952380952381,0.0002380952380952381,0.008606642699638725,0.008552745438744902,0.0002380952380952381,0.0002380952380952381,0.007201350205840913
2000-09-08,0.00023650793802170526,0.00023650793802170526,-0.0012221436384271386,-0.0012760408993209606,0.00023650793802170526,0.00023650793802170526,-0.012600968279540695
2000-09-11,0.00023571428798493886,0.00023571428798493886,-0.006150960344574257,-0.006204857605468079,0.00023571428798493886,0.00023571428798493886,0.011124923112885108
2000-09-12,0.0002345238034687345,0.0002345238034687345,0.0018570135093350663,0.0018031162484412444,0.0002345238034687345,0.0002345238034687345,0.0011856805469121151
2000-09-13,0.0002345238034687345,0.0002345238034687345,0.0016069575188305278,0.0015530602579367058,0.0002345238034687345,0.0002345238034687345,-0.006366416196073775
2000-09-14,0.00023611110354226732,0.00023611110354226732,-0.00386059325704915,-0.003914490517942972,0.00023611110354226732,0.00023611110354226732,-0.004004940130757606
2000-09-15,0.00023650793802170526,0.00023650793802170526,-0.013820343966961591,-0.013874241227855414,0.00023650793802170526,0.00023650793802170526,0.00523138179916361
2000-09-18,0.00023611110354226732,0.00023611110354226732,-0.0031476153745028327,-0.0032015126353966547,0.00023611110354226732,0.00023611110354226732,0.0023835364205098903
