trig,th,fam,exit,n,bps,t,win,y24,y25,y26,all_years_pos
roll,0.005,Sr,hold1,333,-1.4315922174528775,-0.3407845042519226,0.44144144144144143,-3.823985729799395,7.289476142850492,-8.29982452424545,False
roll,0.005,Sr,hold2,333,-0.3865768939147267,-0.0697758660563363,0.4804804804804805,-4.089184297374169,1.7792246383207904,0.610781015147474,False
roll,0.005,Sr,hold4,333,4.63839466969275,0.6864969678860405,0.4744744744744745,-0.1431883016394444,4.472058676249602,8.966968098905896,False
roll,0.005,Sr,holdEOD,333,4.168690272552307,0.6011287822251683,0.45345345345345345,0.26224661499019053,4.207832011155343,7.525434973431034,True
roll,0.005,Sr,trail05,333,3.115537258380563,0.49547759704352323,0.43243243243243246,-0.6428012820875705,8.02049214858212,1.3507474931895156,False
roll,0.005,Sr,trail10,333,4.018495723232747,0.6070565885470386,0.45045045045045046,0.3462205465230668,6.7661271399901395,4.392469727524882,True
roll,0.0075,Lf,hold1,197,0.8361723821358077,0.1293945570457052,0.5380710659898477,4.597977860066219,-7.683557111014789,4.977757209203572,False
roll,0.0075,Lf,hold2,197,-8.272405826911955,-0.9632289225297795,0.45685279187817257,-4.186878454482484,-7.290964582072944,-11.271662946696521,False
roll,0.0075,Lf,hold4,197,-14.481540981297242,-1.3687529857290972,0.47715736040609136,-1.5582119599846227,-16.407080055505368,-20.283992508598335,False
roll,0.0075,Lf,holdEOD,197,-14.366935845505052,-1.3128172561435274,0.49238578680203043,-3.5334563177440335,-16.353913555518048,-18.957952375757493,False
roll,0.0075,Lf,trail05,197,-11.924173706023275,-1.304945570087549,0.45685279187817257,-3.4357238008371174,-6.141042346455944,-20.898393137438134,False
roll,0.0075,Lf,trail10,197,-12.538138028455334,-1.3357815148765724,0.47715736040609136,-6.951003906711047,-7.373535847203289,-19.43990983383446,False
roll,0.0075,Sf,hold1,185,-5.447329074802699,-1.2274420574615295,0.4810810810810811,0.38043695962488216,-13.584119899516148,-3.102581462958531,False
roll,0.0075,Sf,hold2,185,-1.6725369793081177,-0.22911592283020354,0.5081081081081081,0.09465481675043314,-6.4740758852883875,0.7966794719117298,False
roll,0.0075,Sf,hold4,185,-11.851097596961505,-1.190834924027187,0.4540540540540541,-4.5989293786817305,-15.150077581054527,-14.075351776657522,False
roll,0.0075,Sf,holdEOD,185,-11.051794617814432,-1.0867845424306706,0.4486486486486487,-5.320884081019291,-12.147228395312922,-13.948033159955266,False
roll,0.0075,Sf,trail05,185,-7.855536108106383,-1.0892269875137766,0.41621621621621624,-6.707916305515731,-12.68875554865429,-4.960136920804491,False
roll,0.0075,Sf,trail10,185,-10.625459277548053,-1.2998744107190199,0.4486486486486487,-6.780041235228203,-21.76366354401722,-4.732667779636116,False
roll,0.0075,Lr,hold1,185,5.447329074802699,1.2274420574615295,0.5081081081081081,-0.38043695962488216,13.584119899516148,3.102581462958531,False
roll,0.0075,Lr,hold2,185,1.6725369793081177,0.22911592283020354,0.4864864864864865,-0.09465481675043314,6.4740758852883875,-0.7966794719117298,False
roll,0.0075,Lr,hold4,185,11.851097596961505,1.190834924027187,0.5459459459459459,4.5989293786817305,15.150077581054527,14.075351776657522,True
roll,0.0075,Lr,holdEOD,185,11.051794617814432,1.0867845424306706,0.5513513513513514,5.320884081019291,12.147228395312922,13.948033159955266,True
roll,0.0075,Lr,trail05,185,-2.6602768996753694,-0.2829210663184049,0.4972972972972973,-5.882444168429481,12.252952619989314,-11.801302207504541,False
roll,0.0075,Lr,trail10,185,2.4966498490932247,0.2655853078263003,0.5297297297297298,0.8682609305252146,17.212509791631174,-7.530628472189901,False
roll,0.0075,Sr,hold1,197,-0.8361723821358077,-0.1293945570457052,0.4416243654822335,-4.597977860066219,7.683557111014789,-4.977757209203572,False
roll,0.0075,Sr,hold2,197,8.272405826911955,0.9632289225297795,0.5380710659898477,4.186878454482484,7.290964582072944,11.271662946696521,True
roll,0.0075,Sr,hold4,197,14.481540981297242,1.3687529857290972,0.5177664974619289,1.5582119599846227,16.407080055505368,20.283992508598335,True
roll,0.0075,Sr,holdEOD,197,14.366935845505052,1.3128172561435274,0.49746192893401014,3.5334563177440335,16.353913555518048,18.957952375757493,True
roll,0.0075,Sr,trail05,197,13.573664595201999,1.3858559700665871,0.467005076142132,5.284833105205154,21.71253237933714,12.237795305891934,True
roll,0.0075,Sr,trail10,197,15.44132947645215,1.501079187690527,0.49238578680203043,4.791468396651115,21.8837130965272,16.66601742721636,True
roll,0.01,Lf,hold1,107,2.056146913239169,0.21968888670885553,0.5046728971962616,8.135948330935639,1.338610823116929,0.1391976227330544,True
roll,0.01,Lf,hold2,107,-8.86264209457672,-0.7325332503272589,0.45794392523364486,-5.846387650422224,11.193243707385284,-21.318529425268842,False
roll,0.01,Lf,hold4,107,-8.141966029100768,-0.5900277637025945,0.4392523364485981,0.7415263645707191,-0.9429152599229116,-15.591491740221041,False
roll,0.01,Lf,holdEOD,107,-6.022816439904883,-0.4340759613669866,0.45794392523364486,-2.430639253796935,-2.840280952685147,-9.188167731033593,False
roll,0.01,Lf,trail05,107,-7.29899745022817,-0.580176000666787,0.42990654205607476,0.52090179499265,11.103970775328655,-20.657359252808146,False
roll,0.01,Lf,trail10,107,-10.41700125165902,-0.7938213244032282,0.4392523364485981,-6.04216469774031,4.7336944546476705,-20.626876424891748,False
roll,0.01,Sf,hold1,109,-5.821454433173548,-0.903516860409125,0.5045871559633027,6.2435680402964095,-13.815979112818779,-7.621261716936679,False
roll,0.01,Sf,hold2,109,-10.649912211344772,-1.0076073347738612,0.46788990825688076,-0.8492356228469555,-21.18795957295019,-9.604701736708183,False
roll,0.01,Sf,hold4,109,-20.448242200659656,-1.3177940979762508,0.44954128440366975,-3.974920382732555,-28.323732007730413,-24.790498738314962,False
roll,0.01,Sf,holdEOD,109,-20.89366895626509,-1.3480087326918795,0.45871559633027525,-5.531573559593684,-27.064729879701783,-25.670384605870318,False
roll,0.01,Sf,trail05,109,-7.904867591137102,-0.6750526344723464,0.42201834862385323,-5.4209518248735415,0.10356972704652774,-14.261091557518549,False
roll,0.01,Sf,trail10,109,-10.813903265026592,-0.8235277003026089,0.46788990825688076,-5.822405186357189,-17.09259372494559,-9.716354103931678,False
roll,0.01,Lr,hold1,109,5.821454433173548,0.903516860409125,0.48623853211009177,-6.2435680402964095,13.815979112818779,7.621261716936679,False
roll,0.01,Lr,hold2,109,10.649912211344772,1.0076073347738612,0.5321100917431193,0.8492356228469555,21.18795957295019,9.604701736708183,True
roll,0.01,Lr,hold4,109,20.448242200659656,1.3177940979762508,0.5504587155963303,3.974920382732555,28.323732007730413,24.790498738314962,True
roll,0.01,Lr,holdEOD,109,20.89366895626509,1.3480087326918795,0.5412844036697247,5.531573559593684,27.064729879701783,25.670384605870318,True
roll,0.01,Lr,trail05,109,5.814364385407823,0.3961779597099036,0.4954128440366973,-8.848866192952457,28.044497958744664,0.2430906938207419,False
roll,0.01,Lr,trail10,109,9.889859454501318,0.6697825075968313,0.5137614678899083,-2.305081700741003,31.76243270098745,3.1580310886156107,False
roll,0.01,Sr,hold1,107,-2.056146913239169,-0.21968888670885553,0.4953271028037383,-8.135948330935639,-1.338610823116929,-0.1391976227330544,False
roll,0.01,Sr,hold2,107,8.86264209457672,0.7325332503272589,0.5420560747663551,5.846387650422224,-11.193243707385284,21.318529425268842,False
roll,0.01,Sr,hold4,107,8.141966029100768,0.5900277637025945,0.5607476635514018,-0.7415263645707191,0.9429152599229116,15.591491740221041,False
roll,0.01,Sr,holdEOD,107,6.022816439904883,0.4340759613669866,0.5327102803738317,2.430639253796935,2.840280952685147,9.188167731033593,True
roll,0.01,Sr,trail05,107,7.239075474261764,0.6219811334503128,0.4766355140186916,0.9297265524945161,12.962438690230806,6.422203977208525,True
roll,0.01,Sr,trail10,107,8.060192584468334,0.663833422324986,0.5233644859813084,2.3563760763576456,12.765452299427205,7.585957957315608,True
roll,0.015,Lf,hold1,38,12.161873930274917,0.6626466949971194,0.47368421052631576,5.854183263022696,79.68923946721245,1.2297891321168268,True
roll,0.015,Lf,hold2,38,-3.66699779414795,-0.1376555324495483,0.4473684210526316,-15.72640406571444,141.88184719378836,-27.50439756492828,False
roll,0.015,Lf,hold4,38,-11.88725193359043,-0.4055892108360701,0.39473684210526316,-21.0429950598795,129.29358321943693,-35.463161224079414,False
roll,0.015,Lf,holdEOD,38,-4.757757436482312,-0.16002572470432483,0.42105263157894735,-20.36158146832178,125.74870719266256,-25.27608611457257,False
roll,0.015,Lf,trail05,38,-13.663256879703434,-0.5061756236211921,0.3157894736842105,-20.96217288970559,140.48625049380436,-39.88657676604374,False
roll,0.015,Lf,trail10,38,-17.59836706982457,-0.6323748324392209,0.3684210526315789,-28.386230697792502,124.4505738135205,-41.037845151141916,False
roll,0.015,Sf,hold1,47,-11.431309934368784,-1.103940152604996,0.5319148936170213,13.808612567011904,-14.226640426608357,-23.990569130807557,False
roll,0.015,Sf,hold2,47,-8.611736281731403,-0.41836960740214035,0.44680851063829785,0.0854824489963068,-29.929300429068125,0.6301338751248594,False
roll,0.015,Sf,hold4,47,-27.359725725117425,-0.8403989794417893,0.425531914893617,-18.081321110092492,-42.91681244804914,-22.290280070796246,False
roll,0.015,Sf,holdEOD,47,-29.135394519408596,-0.9028818741108725,0.40425531914893614,-24.849180402485775,-45.37683255226686,-20.757034373839932,False
roll,0.015,Sf,trail05,47,3.3012022612581853,0.13961094658019804,0.40425531914893614,-15.255147879728792,14.695831102654301,6.308411685653337,False
roll,0.015,Sf,trail10,47,-10.420848016702044,-0.39140169355781196,0.425531914893617,-20.83355131519959,-20.877292033977817,2.500230832051827,False
roll,0.015,Lr,hold1,47,11.431309934368784,1.103940152604996,0.46808510638297873,-13.808612567011904,14.226640426608357,23.990569130807557,False
roll,0.015,Lr,hold2,47,8.611736281731403,0.41836960740214035,0.5531914893617021,-0.0854824489963068,29.929300429068125,-0.6301338751248594,False
roll,0.015,Lr,hold4,47,27.359725725117425,0.8403989794417893,0.574468085106383,18.081321110092492,42.91681244804914,22.290280070796246,True
roll,0.015,Lr,holdEOD,47,29.135394519408596,0.9028818741108725,0.5957446808510638,24.849180402485775,45.37683255226686,20.757034373839932,True
roll,0.015,Lr,trail05,47,3.2047109172008414,0.10356360055063288,0.5106382978723404,-5.4435107468665,49.43446255750903,-22.67328255877567,False
roll,0.015,Lr,trail10,47,9.348717249736143,0.301841168471674,0.5531914893617021,7.330334525541813,57.21265357967567,-21.40721208020774,False
roll,0.015,Sr,hold1,38,-12.161873930274917,-0.6626466949971194,0.5263157894736842,-5.854183263022696,-79.68923946721245,-1.2297891321168268,False
roll,0.015,Sr,hold2,38,3.66699779414795,0.1376555324495483,0.5526315789473685,15.72640406571444,-141.88184719378836,27.50439756492828,False
roll,0.015,Sr,hold4,38,11.88725193359043,0.4055892108360701,0.6052631578947368,21.0429950598795,-129.29358321943693,35.463161224079414,False
roll,0.015,Sr,holdEOD,38,4.757757436482312,0.16002572470432483,0.5789473684210527,20.36158146832178,-125.74870719266256,25.27608611457257,False
roll,0.015,Sr,trail05,38,-5.505261968880009,-0.23605183212924508,0.4473684210526316,5.67722736113362,-68.24383657425506,3.7011818302916786,False
roll,0.015,Sr,trail10,38,0.4125348253887307,0.01697876351386695,0.5263157894736842,20.36158146832178,-57.05694857768058,7.112612818270207,False
