ticker,date,label,pre30_5,pre5_1,ann,post
INCY,2018-07-31,pos,-0.07541120168160109,0.03934726741576533,-0.06523647980779046,0.0846975420378282
INSM,2018-08-02,pos,-0.08550897549047187,0.01788702348530924,0.06116049043220606,-0.2351310270218554
LCTX,2018-08-02,pos,0.04551406519221812,0.007061613753838958,-0.031114858610693297,0.09432379848166572
OVID,2018-08-06,pos,0.276103622550798,-0.07582055172503166,-0.531213248325314,0.10892104316688411
AMPE,2018-08-08,pos,0.34127169272686775,-0.0604981126971591,-1.7879401325789042,0.122649664969944
UTHR,2018-08-08,pos,0.03820294468779295,0.0615460382020343,0.024715110474999413,-0.08452642964368362
HRTX,2018-08-08,pos,-0.09207512587571953,0.011167412895195294,0.03198254907327547,-0.05156242391662991
OVID,2018-08-09,pos,0.17446575646129192,-0.4782729008473441,0.02782235000734201,-0.03991158416319385
RYTM,2018-08-09,pos,-0.08471783646119446,-0.0021788650707028623,-0.0005223358787436183,-0.040528801952310456
ACET,2018-08-09,pos,0.38902071332964283,-0.12862139708532805,-0.04849023067116853,0.02372325002891973
ELTP,2018-08-14,pos,0.19271843622006735,-0.0800831238253994,0.015140647284105135,-0.033281780519458515
NMTRQ,2018-08-15,pos,-1.5480266524848707,-0.12147925226300238,0.08985191811356064,0.11009977738105992
NMTRQ,2018-08-23,pos,-1.4465382847961923,-0.08479350184308565,-0.0028275306890437335,0.3281053212505025
VSTM,2018-08-29,pos,0.12220832096859002,0.0468082552798883,0.04289387633546049,-0.3014207793331387
IMUX,2018-09-12,neg,-0.07972878608025269,-0.17308722503364038,-2.5310532883343972,-0.3120349442387109
AMRN,2018-09-24,pos,-0.004011530309190547,0.04118139575186053,1.4555415858153467,0.5691799112778604
INSM,2018-10-01,pos,0.04327072966417855,-0.09860596870054872,-0.205837962296334,0.13039984559239626
AXSM,2018-10-11,pos,0.2307285936261494,-0.05160485272348003,0.008254517073327028,0.2377150826752723
ACET,2018-10-16,pos,0.17491442971830917,-0.05864948932647618,0.06614948795962139,0.0068543936652902815
ELTP,2018-10-23,pos,-0.14741045946827747,0.0689530148204689,0.07729163643294878,0.010798365179585545
OVID,2018-10-25,pos,0.05382135699283852,0.03749463474420822,-0.026900449947169447,-0.22401288042802636
MRK,2018-10-25,pos,0.13377889347808303,0.10126195422329198,-0.04181421323218437,0.0882856013883151
AQST,2018-10-30,pos,0.00722951150538087,0.05934675622497787,0.019816667923080455,-0.5477713543203651
UTHR,2018-10-31,pos,0.12725805098859233,0.040909186627417604,-0.13062112224585665,0.059450723451862864
AMRN,2018-11-01,pos,2.20572782470643,-0.02838450859433994,0.0339304262580713,-0.21155546487895283
ABBV,2018-11-02,pos,0.061685996654794906,-0.04765912715758258,0.03186970429794922,0.11258099695037238
ALNY,2018-11-07,pos,0.0481034118003274,0.019321811067604777,-0.17817636377697355,0.09235185092382636
ZVRA,2018-11-08,pos,-0.5531634874138551,0.07332318100827395,0.03557086667853415,0.0701716283159386
AMRN,2018-11-13,pos,0.47484511603978863,-0.06540424993118243,-0.1708447061599374,-0.0037376508661868257
NMTRQ,2018-11-13,pos,-0.36711291622701925,-0.08189342721500825,-0.1391132937481503,-0.15413879486283744
BTAI,2018-11-14,pos,-0.18300504395985495,0.05589589191760069,0.031136323411911526,-0.3903947833393273
TOVX,2018-11-21,pos,-0.7508597892666842,-0.007010488195830611,0.029418435141927546,-0.1794182195667906
ALKS,2018-11-29,pos,-0.07001885371891436,0.03252369081238138,-0.020859589606426088,-0.08185862267152588
SUPN,2018-12-10,pos,-0.01980990396903959,-0.21761021668541947,0.0035841654201269613,-0.05256811025551489
IPIX,2018-12-17,pos,0.18457217528288772,-0.06842273376117802,-0.1874459963180748,-0.05656704458382267
EVFM,2018-12-17,pos,0.13886032294469075,-0.05392907567902139,0.004335856683945316,0.001817059487651207
AQST,2018-12-20,pos,-0.7295215600999501,-0.0553070689386308,0.020866580119868194,-0.05747999097797396
SUPN,2018-12-21,pos,-0.07181788432840586,0.02702925800849698,-0.014975036089798,-0.01633925018195459
BTAI,2019-01-03,pos,-0.767543192228584,0.33393773813768224,0.3733804913877634,-0.08275184566621352
EVFM,2019-01-03,pos,0.2522722402267146,0.01813169066914977,-0.09391430797893907,-0.2623916912034572
VRCA,2019-01-03,pos,-0.3028953209258365,-0.1747310170585301,0.19216583050016656,0.09966146390794783
HRTX,2019-01-03,pos,-0.049817001594842925,0.04328890056326129,-0.02691011818485478,-0.0591584259408644
CFRXQ,2019-01-07,pos,-0.2457730749479783,0.23007006685652875,-1.1142022207526665,-0.4574494507407696
RARE,2019-01-07,pos,-0.09926656515706744,-0.04134423145801236,-0.015941849984340895,0.10772983940834546
AXSM,2019-01-07,pos,-0.25292334191392907,0.11968418964896355,1.1465638072404922,0.092262172633502
ABBV,2019-01-25,neg,-0.03316905227897582,0.007454092153356129,-0.10085261827954284,-0.07214872232274416
PFE,2019-01-29,pos,-0.05360998351364943,-0.05669967985212976,0.022711552480326525,-0.05201951140916217
ALKS,2019-02-14,pos,-0.0818960099092414,0.028512105541909083,-0.0368716212976703,-0.008159305356643554
RARE,2019-02-19,pos,0.13181690427096715,0.023900008524046612,0.08125673999434646,0.05535339449472598
SUPN,2019-02-26,pos,0.016339014523381934,-0.0677955037639899,0.11251162279819393,-0.1986911809199099
URGN,2019-02-28,pos,-0.2549107094316674,-0.129965705402995,0.02353714128415385,-0.05742339198504931
VRCA,2019-03-07,pos,0.037558095958750926,0.07716016394188419,-0.07712941657948491,-0.12021702632657227
SCYX,2019-03-08,pos,0.42661669023712534,0.03516694230582029,-0.02027968555345172,0.2053891213990262
HRTX,2019-03-11,pos,-0.032091399456208425,-0.03871226134794936,-0.06656764201879417,0.007244155905365091
LXRX,2019-03-13,pos,0.27297685781132874,0.08246579292357525,0.015422873331514708,-0.18371754675949314
CFRXQ,2019-03-14,pos,-0.3206328969957575,-0.04540284542111106,-0.0857928458728443,0.4789983663655031
MTNB,2019-03-15,pos,0.2176303502124406,-0.11097986494356515,0.053667326159252404,-0.1609051776281185
TGTX,2019-04-01,pos,0.36688210941765487,0.10425225732236054,0.015147637203358322,0.03438553126036048
UTHR,2019-04-08,neg,-0.056474013502429976,-0.012376029106915709,-0.0624743545408073,-0.030464405695368235
PRTA,2019-04-18,pos,-0.21529167356651646,0.02848225946419669,0.0073716820505294045,-0.1016386414121726
ALKS,2019-04-25,pos,0.058827027861495296,0.03476628087925526,-0.1457421512052246,-0.17530459113689245
LLY,2019-04-30,pos,-0.00461061821417541,0.02056471620010747,0.02375734743181468,0.011314350517946714
VTGN,2019-05-02,neg,-0.17066666567183963,0.02124949566797607,-0.6588730535024094,0.49908369414231
VCEL,2019-05-07,pos,-0.03695415601287433,0.0512615952459039,0.011514664918624629,-0.06250392470749544
VRCA,2019-05-07,pos,-0.11249115399790188,-0.0892762820369688,0.046351283626477446,-0.2688155495713769
TBPH,2019-05-07,pos,0.07488992957865692,0.022221006706358182,-0.0887028279181119,-0.30196392891244495
RVLPQ,2019-05-07,pos,-0.44823757025234334,-0.06391084118072454,-0.06623979223312904,-0.34249021868296325
EGRX,2019-05-08,pos,0.07498087802215236,0.1245614331676328,0.00882821247738974,-0.07303313711831372
RVLPQ,2019-05-09,pos,-0.44877165916210715,-0.11481186928301379,-0.1473814271748053,-0.22699784581804328
HRTX,2019-05-09,pos,-0.23246053280439227,-0.0518517103363636,0.06805379637783338,-0.0032894895334556473
AXSM,2019-05-09,pos,0.25814390850568936,0.11643199600924037,0.07610150468733234,0.05845753636214335
ALT,2019-05-14,pos,0.07954900890187111,-0.08170062849007431,0.0016982347358265315,-0.10734904768746689
AGIO,2019-05-15,pos,-0.1536116683891242,-0.044114434882640996,0.018340052828814457,0.0022216648864650246
EGRX,2019-05-22,pos,0.22911689515630274,0.003460713748168587,-0.019114323658141252,-0.03086579497404074
EGRX,2019-06-04,pos,0.13180494678628518,-0.0006500173972336931,-0.013349167188991817,0.003087316734689427
SVRA,2019-06-12,neg,0.03262125212090616,-0.028027668408423523,-1.4106135680103828,-0.07745934951092148
EXEL,2019-06-20,neg,0.0009689234264502744,0.005159245933808787,0.01579598095287693,0.014399763369589369
VRCA,2019-06-27,pos,-0.07768719643968769,0.058452903969030245,0.15794049387164133,-0.03928138377414303
JAGX,2019-07-23,pos,-0.9823661962102577,-0.34606197869941546,-0.08910464967978271,-0.38270927700695445
BIIB,2019-07-23,pos,-0.012304256338684816,-0.0011270563910601439,0.03489485721895225,0.0006793707446837161
ALKS,2019-07-25,pos,0.012876896933798676,-0.05073844205278144,-0.10234489329525331,0.08683562026039704
ABBV,2019-07-26,neg,-0.16794204923546863,-0.01037351459100444,-0.00791505637232115,0.054870678530860584
ALKS,2019-07-30,pos,-0.005080765271750831,-0.043858820723089664,0.055197322714514385,-0.06201282549649312
INCY,2019-07-30,pos,-0.03556928913777746,0.020288530141048255,0.053867411085260386,0.025746481101349694
VTVT,2019-07-31,pos,-0.03668740392047276,0.015544530571951931,-0.07240788665394993,0.055256006004955616
AGIO,2019-08-01,pos,-0.09871388463624742,0.03752140181179664,-0.114828353613603,-0.07870809366853937
AQST,2019-08-06,pos,-0.18694103051989663,-0.04099174500348157,0.09264232130489725,0.10647366988009321
RYTM,2019-08-07,pos,-0.10338524834792473,0.017743131391684486,0.12747468930263484,0.006145117491219931
VRCA,2019-08-07,pos,0.2689363197175991,-0.14564125172096443,0.00548400674309768,0.05212668699377154
BCYC,2019-08-08,pos,-0.25732582011946237,-0.11297671112935848,0.04917579202112843,-0.0701495738967639
CALA,2019-08-08,pos,0.10416644574718692,-0.05587548439205925,-0.07772622563262654,0.17296305545078194
AXSM,2019-08-08,pos,0.0609521770333048,-0.010427054667955016,0.013875630445039366,0.028722430905034457
TVTX,2019-08-22,neg,-0.15346670686278996,-0.01256849262031956,-0.2391843541591263,-0.08097344304512655
ARDS,2019-09-03,neg,0.19600262420170056,0.04163421084773189,0.019314869016694658,-0.4433040411782836
KURA,2019-09-03,pos,-0.13259646423831262,-0.031330657340848944,0.018987992073208115,0.008975926033348625
ACAD,2019-09-09,pos,0.24334441454685862,-0.139040555699931,0.5211964276617302,0.0013123350436945458
LCTX,2019-09-19,pos,0.03470151029467283,-0.04115529625423295,0.06858952779750134,-0.07027997759386737
JAGX,2019-09-24,pos,0.037440870049463726,-0.1047899837963504,-0.059421670355853884,-0.5757178466534896
RYTM,2019-09-25,pos,0.24519424036537218,0.02280809312692078,-0.040098382981633485,0.00514506995036168
VXRT,2019-09-25,pos,-0.019377161779103425,-0.23006416824894083,-0.4556751227988617,0.08210074401104994
CFRXQ,2019-10-02,pos,0.007261861553427451,0.029807821061774042,0.053473337207718075,-0.2627230954494877
HRTX,2019-10-02,pos,0.12694537449059862,-0.027025832659909543,0.07101618511536945,0.030600571402203514
EGRX,2019-10-02,pos,-0.013252101286767015,0.08040697033662703,0.019837855007790672,0.005493324592545257
JAGX,2019-10-03,pos,0.14342279623214793,0.08722600165720262,-0.31053853460656633,-0.3507757591030263
RYTM,2019-10-16,pos,-0.08517055271389218,0.008794625831828995,-0.004689996599334556,-0.051303320886009196
VRCA,2019-10-18,pos,0.4137767055508794,-0.054309547309864925,0.0039922667526850475,-0.08052550402813097
BIIB,2019-10-22,pos,-0.011499060113408177,-0.02682103324775653,0.21687387046299555,-0.05750140471605025
ALKS,2019-10-23,pos,-0.15514832009949853,-0.013213928706330869,0.06268400490677939,-0.05632450082688445
LLY,2019-10-23,neg,0.008598366438755,-0.00785337764039884,-0.01104199620468549,-0.021003068063848218
INCY,2019-10-29,pos,0.040046187890673046,-0.004272652510979746,0.0547644152989708,-0.0038600254216127894
MRK,2019-10-29,pos,0.028939557711244568,-0.01031224188529567,0.056025228389795956,-0.10493109387964861
AMGN,2019-10-29,pos,0.0917885269554164,-0.020443495742945572,0.0365090449197476,-0.005517458654572316
PFE,2019-10-29,pos,0.026958559137458593,0.0017423988949012426,0.03996012799929982,-0.11316900869856283
ALNY,2019-10-31,pos,0.0714839226977606,-0.03888260272999844,0.019479044815220448,0.13959693643111315
RYTM,2019-11-01,pos,-0.08007973478861219,-0.019257657284844854,-0.012250131646617923,-0.07896253949743226
OPK,2019-11-05,pos,-0.3839080027806993,0.022546072712061493,-0.0028403489797073633,-0.04623820293143566
VRCA,2019-11-06,pos,0.06696050339090309,0.08963291772896298,0.022666170630651017,-0.23031371925221134
SUPN,2019-11-06,neg,-0.04181776739695664,0.03336571160647539,-0.3054678432782092,-0.092157902071762
EVFM,2019-11-06,pos,-0.01317013522994337,-0.024122737434897346,0.020572158690362663,0.10084085080363092
AXSM,2019-11-07,pos,-0.13436365792853122,0.06633926011160396,-0.038756258057065285,0.4615459635563668
TNXP,2019-11-08,neg,-0.20971521415570926,-0.2996376776110985,-0.05226463895001299,-1.0844210627170296
ANAB,2019-11-08,neg,-0.010037778289452959,-0.04595613690015776,-1.2693270447487501,0.16298990846635375
HRTX,2019-11-12,pos,0.05066491101111614,-0.036732163157095155,-0.029641541475393218,0.12799418590105338
AKBA,2019-11-12,pos,-0.09419094639913261,-0.06753960451387186,-0.10706539873031651,0.5279287584967574
VXRT,2019-11-12,pos,-0.14366690078994027,0.022393918544741487,-0.035537909292744585,-0.2048664062490586
ARDS,2019-11-13,neg,-0.4077102760593403,-0.034927994638540794,-0.022088543307158037,-0.2194104554469043
BTAI,2019-11-14,pos,-0.5531582759915601,0.09517725107924324,0.11079025272186271,0.15897234450386133
ACET,2019-11-15,neg,-0.05467820532995926,-0.08669093662741645,-1.95826735987547,-0.10536420020907933
ARDX,2019-12-03,pos,0.18907153746142535,0.12178461902116777,-0.08669205377946354,0.07651878215542962
GYRE,2019-12-20,pos,-0.30851115463993395,0.46366120215918105,-0.07984493741495458,0.004721334784283382
OTLC,2019-12-27,pos,-0.4668616367373104,-0.012172923879203879,0.029632529163463595,-0.08583011458926637
RYTM,2020-01-08,pos,0.0025591979923960118,-0.061087560305547406,0.0054697974250914605,-0.19309917610753002
DARE,2020-01-09,pos,-0.07036635474598141,0.014322667213948481,0.005808025032223885,0.3947269503463873
INFIQ,2020-01-09,pos,-0.17551755518859724,0.009093717448718869,0.16367668691651516,0.07180725505078189
BCRX,2020-01-13,pos,0.2565874855463389,-0.04109594798950367,-0.14349438306839257,0.03432556347828197
AXSM,2020-01-13,pos,0.9171792547622508,-0.06921096803635951,0.010467853674316352,0.013669455835843891
INCY,2020-01-16,pos,-0.22943580877422498,0.027170427474828784,0.0003338942682926671,-0.034277425781376714
GYRE,2020-01-17,pos,0.19177160240098834,0.0620726966605023,-0.0015834729197359287,-0.11500647489369964
PFE,2020-01-28,pos,0.049318033799032435,0.0453161794121093,-0.0824719027779941,-0.06855596567371114
MBRX,2020-02-03,pos,-0.03474271897721071,-0.025073952893994722,-0.03323339385480484,-0.24307324145831988
BCRX,2020-02-03,pos,0.06218684582835032,-0.10790463268741513,0.030524275100324738,0.05577612783038832
INSM,2020-02-03,pos,-0.10552972657420856,0.050774582182798955,0.4250169000750268,-0.23831909539378104
MBRX,2020-02-05,pos,-0.08442888705080609,0.0008069725177932696,-0.08375390543401373,-0.16771834678679642
ALNY,2020-02-06,pos,0.06333083004229323,-0.00891816426727221,0.03912115192884791,-0.04499362630548287
GYRE,2020-02-07,pos,0.05063511180714819,-0.018454491357261738,0.1149364943360176,-0.3348455139860511
DARE,2020-02-10,pos,0.3254767762168913,0.06475270690496604,-0.014994173765198404,-0.017775748146928727
ALKS,2020-02-13,pos,-0.06551566535238029,-0.020729399460723386,-0.06274546390002556,0.15874432744039613
INCY,2020-02-13,pos,-0.16423689871115954,-0.01889617590765269,0.04339864661644466,0.1943944706627434
IPIX,2020-02-13,pos,0.303100725573505,-0.03832996934403665,0.1589629892142299,0.5173195838650635
GYRE,2020-02-14,pos,0.22064445913920938,-0.2860859625441745,0.0005687269503678039,-0.17904922917152621
GYRE,2020-02-21,pos,-0.03332747508618317,0.0403816639913277,-0.029141735643786415,-0.19174603196805196
EXEL,2020-02-25,pos,0.1121335961396226,-0.012186519705781329,-0.0509268980485329,0.04467912490755355
VNDA,2020-02-26,neg,-0.2125534597898664,-0.08234012278877945,-0.0026494825458796,-0.021516263631653487
